start city,stop city,distance
Singapore,Mazatln,15816.31399865523
Singapore,Mecca,7289.4609138526275
Singapore,Melbourne,6016.550850798423
Singapore,Mexico City,16616.378751727687
Singapore,Milan,10268.603641208429
Singapore,Montevideo,15748.523598990485
Singapore,Moscow,8431.319432807959
Singapore,Munich,10076.39824827951
Singapore,Nagasaki,4423.710771743421
Singapore,Nagoya,5135.946295168135
Singapore,Nairobi,7456.58218250159
Singapore,Nanjing (Nanking),3804.9045567520984
Singapore,Naples,9877.592506949008
Singapore,New Delhi,4128.891338346905
Singapore,Newcastle-on-Tyne,10860.671499532757
Singapore,Odessa,8625.570161788655
Singapore,Osaka,4948.49919995542
Singapore,Oslo,10077.568545094025
Singapore,Panama City,18894.37139669789
Singapore,Paramaribo,17544.24823217025
Singapore,Paris,10748.63272155245
Singapore,Perth,3851.2657757174197
Singapore,Plymouth,11182.208377163524
Singapore,Port Moresby,5036.427125123832
Singapore,Prague,9862.612683566646
Singapore,Rangoon,1898.1948786467099
Singapore,Reykjavk,11493.940672934683
Singapore,Rio de Janeiro,15702.336262370052
Singapore,Rome,10033.138869243667
Singapore,Salvador,15625.899380411618
Singapore,Santiago,16391.961368329277
Singapore,St. Petersburg,8972.9236175999
Singapore,So Paulo,15940.873482259323
Singapore,Shanghai,3819.555724154152
Singapore,Singapore,0.0
Singapore,Sofia,9133.6864011493
Singapore,Stockholm,9631.17649190783
Singapore,Sydney,6303.958114429947
Singapore,Tananarive,6519.2160000073445
Singapore,Teheran,6586.234219861023
Singapore,Tokyo,5317.1195645180105
Singapore,Tripoli,9982.726770597032
Singapore,Venice,10026.288168499434
Singapore,Veracruz,16910.810076594484
Singapore,Vienna,9719.563245465743
Singapore,Vladivostok,5455.404024966236
Singapore,Warsaw,9402.611502174732
Singapore,Wellington,8512.509894454983
Singapore,Zrich,10313.055002683315
Sofia,Aberdeen,2507.0723892280744
Sofia,Adelaide,14444.979804829974
Sofia,Algiers,1849.3366369044734
Sofia,Amsterdam,1773.1802707214003
Sofia,Ankara,846.1791934587944
Sofia,Asuncin,11147.247794607707
Sofia,Athens,536.4853094584429
Sofia,Auckland,17480.693886099027
Sofia,Bangkok,7953.776238314365
Sofia,Barcelona,1683.864541184869
Sofia,Beijing,7394.576763272833
Sofia,Belm,8601.5281128427
Sofia,Belfast,2480.760329901295
Sofia,Belgrade,331.12418602346474
Sofia,Berlin,1329.5557701538523
Sofia,Birmingham,2148.0848667715586
Sofia,Bogot,10287.419149314794
Sofia,Bombay,5288.288952902152
Sofia,Bordeaux,1906.0582640201071
Sofia,Bremen,1644.399950543038
Sofia,Brisbane,15284.354045966513
Sofia,Bristol,2165.1350555486833
Sofia,Brussels,1704.4614194235091
Sofia,Bucharest,350.01891993391774
Sofia,Budapest,618.0316204227956
Sofia,Buenos Aires,11882.567473348052
Sofia,Cairo,1533.5040198088986
Sofia,Calcutta,6340.910001454749
Sofia,Canton,8257.59690509177
Sofia,Cape Town,8463.16372571485
Sofia,Caracas,9274.480264701202
Sofia,Cayenne,8475.22939042497
Sofia,Chihuahua,10614.762030245427
Sofia,Chongqing,7329.3397516447685
Sofia,Copenhagen,1645.2849378006736
Sofia,Crdoba,12089.130923879235
Sofia,Dakar,4963.457359457327
Sofia,Darwin,12344.756070109552
Sofia,Djibouti,3970.0393308361813
Sofia,Dublin,2475.414938472748
Sofia,Durban,8035.930442152011
Sofia,Edinburgh,2389.370389333073
Sofia,Frankfurt,1455.6145344859801
Sofia,Georgetown,8817.664068370026
Sofia,Glasgow,2446.4273155620253
Sofia,Guatemala City,10764.519589504021
Sofia,Guayaquil,11214.03683457916
Sofia,Hamburg,1550.3324618644547
Sofia,Hammerfest,3112.227355169924
Sofia,Havana,9421.326164766608
Sofia,Helsinki,1972.57195564846
Sofia,Hobart,15512.579449634377
Sofia,Hong Kong,8440.338124680502
Sofia,Iquique,11811.988670349241
Sofia,Irkutsk,5876.388301880471
Sofia,Jakarta,9924.28363265003
Sofia,Johannesburg,7640.146135633619
Sofia,Kingston,9466.449417995665
Sofia,Kinshasa,5244.15198300028
Sofia,Kuala Lumpur,8759.182051007423
Sofia,La Paz,11336.130960098762
Sofia,Leeds,2183.7741317925115
Sofia,Lima,11756.90856540127
Sofia,Lisbon,2819.0900225097985
Sofia,Liverpool,2279.1883584322063
Sofia,London,2044.4671660099564
Sofia,Lyons,1532.2573423391566
Sofia,Madrid,2226.9321988737424
Sofia,Manchester,2228.8576613850732
Sofia,Manila,9530.015573183964
Sofia,Marseilles,1468.8806841355733
Sofia,Mazatln,11078.448476183887
Sofia,Mecca,2794.3642976539313
Sofia,Melbourne,15091.160308549617
Sofia,Mexico City,11010.487354331915
Sofia,Milan,1173.7293578919844
Sofia,Montevideo,11748.171748427481
Sofia,Moscow,1775.3455919767569
Sofia,Munich,1162.7663255566233
Sofia,Nagasaki,8814.902933177118
Sofia,Nagoya,9014.336433118102
Sofia,Nairobi,5036.692915766488
Sofia,Nanjing (Nanking),8053.286419450986
Sofia,Naples,783.0994006125206
Sofia,New Delhi,5042.923263679495
Sofia,Newcastle-on-Tyne,2242.327984181913
Sofia,Odessa,721.139161321887
Sofia,Osaka,9046.437005212856
Sofia,Oslo,2100.62896276596
Sofia,Panama City,10378.558921465354
Sofia,Paramaribo,8646.09932218489
Sofia,Paris,1765.743636372138
Sofia,Perth,12484.478234726974
Sofia,Plymouth,2283.120778687582
Sofia,Port Moresby,13512.668390172617
Sofia,Prague,1130.1536703268819
Sofia,Rangoon,7381.91909434566
Sofia,Reykjavk,3718.0224473255043
Sofia,Rio de Janeiro,9914.677504142943
Sofia,Rome,908.3062080882776
Sofia,Salvador,8742.877782906884
Sofia,Santiago,12698.177595569876
Sofia,St. Petersburg,1967.7135878570768
Sofia,So Paulo,10198.284561712635
Sofia,Shanghai,8338.244342869391
Sofia,Singapore,9133.6864011493
Sofia,Sofia,0.0
Sofia,Stockholm,1895.635561879524
Sofia,Sydney,15437.504404082123
Sofia,Tananarive,7212.168378069641
Sofia,Teheran,2550.1894052427965
Sofia,Tokyo,9215.943908119521
Sofia,Tripoli,1407.4453198632496
Sofia,Venice,937.2898764891554
Sofia,Veracruz,10782.739687005664
Sofia,Vienna,840.6433977486187
Sofia,Vladivostok,8155.745144380094
Sofia,Warsaw,1095.8911370708763
Sofia,Wellington,17645.981993518915
Sofia,Zrich,1288.416727983227
Stockholm,Aberdeen,1233.6278710162658
Stockholm,Adelaide,14938.21668756757
Stockholm,Algiers,2753.006175238313
Stockholm,Amsterdam,1154.7802322189166
Stockholm,Ankara,2402.479931699835
Stockholm,Asuncin,11623.322043325878
Stockholm,Athens,2429.4737377901906
Stockholm,Auckland,16972.133869238667
Stockholm,Bangkok,8274.321725015257
Stockholm,Barcelona,2264.3505210230533
Stockholm,Beijing,6731.64248085001
Stockholm,Belm,8828.837982924666
Stockholm,Belfast,1539.1522738110068
Stockholm,Belgrade,1635.2290901493193
Stockholm,Berlin,826.4390760357783
Stockholm,Birmingham,1454.367950141646
Stockholm,Bogot,9737.60155277718
Stockholm,Bombay,6198.375400548017
Stockholm,Bordeaux,2058.475332031001
Stockholm,Bremen,872.17101726547
Stockholm,Brisbane,15120.068911106997
Stockholm,Bristol,1566.629658339272
Stockholm,Brussels,1313.4874464467455
Stockholm,Bucharest,1754.3824822174095
Stockholm,Budapest,1322.6577044928079
Stockholm,Buenos Aires,12535.442273772736
Stockholm,Cairo,3366.7066755425917
Stockholm,Calcutta,6754.5650069776875
Stockholm,Canton,8032.277718753057
Stockholm,Cape Town,10313.232793373229
Stockholm,Caracas,8774.193775996544
Stockholm,Cayenne,8479.611642814867
Stockholm,Chihuahua,9046.853044474006
Stockholm,Chongqing,7124.318534116081
Stockholm,Copenhagen,551.1333825516255
Stockholm,Crdoba,12549.540116531707
Stockholm,Dakar,5770.97090086643
Stockholm,Darwin,12439.323772345817
Stockholm,Djibouti,5718.439097371641
Stockholm,Dublin,1640.6377525872892
Stockholm,Durban,9930.591732836961
Stockholm,Edinburgh,1338.751620000644
Stockholm,Frankfurt,1131.8891953684074
Stockholm,Georgetown,8624.64434995916
Stockholm,Glasgow,1400.5263646382218
Stockholm,Guatemala City,9662.03354791179
Stockholm,Guayaquil,10658.682614177937
Stockholm,Hamburg,818.8661056271895
Stockholm,Hammerfest,1268.8542103822758
Stockholm,Havana,8328.982199696073
Stockholm,Helsinki,390.47498826563043
Stockholm,Hobart,16109.927033027141
Stockholm,Hong Kong,8225.851716644536
Stockholm,Iquique,11863.817129348703
Stockholm,Irkutsk,5052.7737875695475
Stockholm,Jakarta,10495.241913701877
Stockholm,Johannesburg,9532.37876567705
Stockholm,Kingston,8605.517377212818
Stockholm,Kinshasa,7051.845751402389
Stockholm,Kuala Lumpur,9255.85257904675
Stockholm,La Paz,11363.694026530642
Stockholm,Leeds,1359.3907993990545
Stockholm,Lima,11467.321874311903
Stockholm,Lisbon,3050.5088697268443
Stockholm,Liverpool,1464.26597719919
Stockholm,London,1469.2861267001094
Stockholm,Lyons,1783.6818591681788
Stockholm,Madrid,2594.6154706913026
Stockholm,Manchester,1414.9502741153678
Stockholm,Manila,9325.505227746155
Stockholm,Marseilles,1989.164886190289
Stockholm,Mazatln,9565.050868688515
Stockholm,Mecca,4536.837166834107
Stockholm,Melbourne,15542.757976116569
Stockholm,Mexico City,9652.911315082132
Stockholm,Milan,1664.724700034894
Stockholm,Montevideo,12448.06985740032
Stockholm,Moscow,1212.3987827364276
Stockholm,Munich,1238.1965842982675
Stockholm,Nagasaki,8040.203717867898
Stockholm,Nagoya,8041.946646148693
Stockholm,Nairobi,6907.835426468869
Stockholm,Nanjing (Nanking),7513.352962937974
Stockholm,Naples,2096.908101418359
Stockholm,New Delhi,5574.155446830763
Stockholm,Newcastle-on-Tyne,1293.8932317419433
Stockholm,Odessa,1647.120990847212
Stockholm,Osaka,8122.368814352852
Stockholm,Oslo,448.50813663749153
Stockholm,Panama City,9622.257519314915
Stockholm,Paramaribo,8552.0738214426
Stockholm,Paris,1582.6907032398437
Stockholm,Perth,13380.276909485316
Stockholm,Plymouth,1755.5166859560502
Stockholm,Port Moresby,13055.33109131856
Stockholm,Prague,998.025904675957
Stockholm,Rangoon,7741.663484496668
Stockholm,Reykjavk,2136.5642577273898
Stockholm,Rio de Janeiro,10669.451086513336
Stockholm,Rome,2005.1608993973973
Stockholm,Salvador,9443.684732226038
Stockholm,Santiago,13070.193125274169
Stockholm,St. Petersburg,673.8390252256331
Stockholm,So Paulo,10892.847310066669
Stockholm,Shanghai,7766.025100279656
Stockholm,Singapore,9631.17649190783
Stockholm,Sofia,1895.635561879524
Stockholm,Stockholm,0.0
Stockholm,Sydney,15594.664028711168
Stockholm,Tananarive,9035.107778813868
Stockholm,Teheran,3565.0678360533893
Stockholm,Tokyo,8193.223188271517
Stockholm,Tripoli,2983.7209947125457
Stockholm,Venice,1600.4571491504014
Stockholm,Veracruz,9494.408581450487
Stockholm,Vienna,1234.4924761220525
Stockholm,Vladivostok,7133.305004186668
Stockholm,Warsaw,799.9221378320577
Stockholm,Wellington,17425.229674586124
Stockholm,Zrich,1483.9177379004823
Sydney,Aberdeen,16726.84042047048
Sydney,Adelaide,1162.6448099922331
Sydney,Algiers,17114.73456236772
Sydney,Amsterdam,16675.846966531248
Sydney,Ankara,14609.537480325753
Sydney,Asuncin,12790.425733169304
Sydney,Athens,15335.36183166883
Sydney,Auckland,2142.790660270692
Sydney,Bangkok,7522.182857550985
Sydney,Barcelona,17116.187273333886
Sydney,Beijing,8927.373308415756
Sydney,Belm,15609.617781051891
Sydney,Belfast,17112.221922650806
Sydney,Belgrade,15685.849771843312
Sydney,Berlin,16112.459821519717
Sydney,Birmingham,17039.984684205854
Sydney,Bogot,14314.461243082858
Sydney,Bombay,10176.687992515812
Sydney,Bordeaux,17306.99063629017
Sydney,Bremen,16375.661903454838
Sydney,Brisbane,792.8842117740611
Sydney,Bristol,17143.654938150816
Sydney,Brussels,16768.949891614633
Sydney,Bucharest,15177.968255551712
Sydney,Budapest,15748.130851310238
Sydney,Buenos Aires,11831.520704509127
Sydney,Cairo,14414.084673423406
Sydney,Calcutta,9125.598004554557
Sydney,Canton,7563.338246125353
Sydney,Cape Town,11036.178208867801
Sydney,Caracas,15327.801349397092
Sydney,Cayenne,15958.186412989124
Sydney,Chihuahua,12798.292928008672
Sydney,Chongqing,8476.46027612217
Sydney,Copenhagen,16068.624213493084
Sydney,Crdoba,11881.384852107143
Sydney,Dakar,17542.741257690235
Sydney,Darwin,3184.2329784192757
Sydney,Djibouti,12335.404576413324
Sydney,Dublin,17227.033458219837
Sydney,Durban,10586.117243033443
Sydney,Edinburgh,16907.54330941481
Sydney,Frankfurt,16483.317580678733
Sydney,Georgetown,15735.58595258459
Sydney,Glasgow,16961.577660866114
Sydney,Guatemala City,13528.095675141676
Sydney,Guayaquil,13390.477376128481
Sydney,Hamburg,16275.767215051837
Sydney,Hammerfest,14922.485735776174
Sydney,Havana,14773.76475412555
Sydney,Helsinki,15204.197040615121
Sydney,Hobart,1004.1026602084088
Sydney,Hong Kong,7369.874586909345
Sydney,Iquique,12557.813423915746
Sydney,Irkutsk,10619.567370469604
Sydney,Jakarta,5520.513624858903
Sydney,Johannesburg,11001.59137748259
Sydney,Kingston,14979.062743260389
Sydney,Kinshasa,13739.712619825754
Sydney,Kuala Lumpur,6678.981126872244
Sydney,La Paz,13056.141742192822
Sydney,Leeds,16953.440115249694
Sydney,Lima,12802.857039231834
Sydney,Lisbon,18241.45540304312
Sydney,Liverpool,17058.861745813334
Sydney,London,17030.297215931696
Sydney,Lyons,16914.26475861781
Sydney,Madrid,17658.064978838338
Sydney,Manchester,17009.480578524497
Sydney,Manila,6269.161140342433
Sydney,Marseilles,16902.676655357314
Sydney,Mazatln,12548.98940097686
Sydney,Mecca,13250.651174923238
Sydney,Melbourne,696.1202660021387
Sydney,Mexico City,12936.417697741457
Sydney,Milan,16563.818605281398
Sydney,Montevideo,11892.658924307088
Sydney,Moscow,14512.585405793317
Sydney,Munich,16330.274247767773
Sydney,Nagasaki,7726.993786578763
Sydney,Nagoya,7896.649963812782
Sydney,Nairobi,12159.737277885499
Sydney,Nanjing (Nanking),8119.583955242656
Sydney,Naples,16172.282885176735
Sydney,New Delhi,10412.203165759865
Sydney,Newcastle-on-Tyne,16885.836956107167
Sydney,Odessa,14908.789529252595
Sydney,Osaka,7773.488416288327
Sydney,Oslo,15990.289563286566
Sydney,Panama City,14166.397916581003
Sydney,Paramaribo,15856.254609804555
Sydney,Paris,16986.639284737525
Sydney,Perth,3312.331986850972
Sydney,Plymouth,17332.69574041366
Sydney,Port Moresby,2772.2961979945835
Sydney,Prague,16088.126413972002
Sydney,Rangoon,8088.142391966046
Sydney,Reykjavk,16602.394200577008
Sydney,Rio de Janeiro,13554.038850290337
Sydney,Rome,16333.847833777552
Sydney,Salvador,14750.380356780719
Sydney,Santiago,11376.240981767558
Sydney,St. Petersburg,14928.314702246867
Sydney,So Paulo,13388.942523066804
Sydney,Shanghai,7883.230409132734
Sydney,Singapore,6303.958114429947
Sydney,Sofia,15437.504404082123
Sydney,Stockholm,15594.664028711168
Sydney,Sydney,0.0
Sydney,Tananarive,10064.006669237271
Sydney,Teheran,12888.507791710195
Sydney,Tokyo,7812.265225633734
Sydney,Tripoli,16129.461716535625
Sydney,Venice,16322.818931554542
Sydney,Veracruz,13258.284027877717
Sydney,Vienna,15987.700848373097
Sydney,Vladivostok,8790.650959386974
Sydney,Warsaw,15597.034922025538
Sydney,Wellington,2208.55760369085
Sydney,Zrich,16587.224597019645
Tananarive,Aberdeen,9669.075161709832
Tananarive,Adelaide,8948.422069351562
Tananarive,Algiers,7687.158354903768
Tananarive,Amsterdam,8886.4704962794
Tananarive,Ankara,6637.047047937264
Tananarive,Asuncin,10542.905321546994
Tananarive,Athens,6720.842662484515
Tananarive,Auckland,11760.298504661003
Tananarive,Bangkok,6808.062327710386
Tananarive,Barcelona,8067.713395802823
Tananarive,Beijing,9621.97339979519
Tananarive,Belm,10557.895264795605
Tananarive,Belfast,9529.62753904444
Tananarive,Belgrade,7527.003639005542
Tananarive,Berlin,8536.447678744466
Tananarive,Birmingham,9173.915538090101
Tananarive,Bogot,13478.694587372996
Tananarive,Bombay,4994.139985873074
Tananarive,Bordeaux,8509.757503119014
Tananarive,Bremen,8829.400554424938
Tananarive,Brisbane,10607.142821989417
Tananarive,Bristol,9139.573077356634
Tananarive,Brussels,8758.176689012014
Tananarive,Bucharest,7288.204143632537
Tananarive,Budapest,7829.994076448338
Tananarive,Buenos Aires,10207.338033070662
Tananarive,Cairo,5685.372899751035
Tananarive,Calcutta,6357.964068605456
Tananarive,Canton,8543.84449039023
Tananarive,Cape Town,3338.874339630713
Tananarive,Caracas,12942.782242658715
Tananarive,Cayenne,11170.85780412513
Tananarive,Chihuahua,17142.031768324316
Tananarive,Chongqing,8274.371031643359
Tananarive,Copenhagen,8857.375002276161
Tananarive,Crdoba,10850.31733258485
Tananarive,Dakar,7968.853580214973
Tananarive,Darwin,8873.291909818285
Tananarive,Djibouti,3344.017329962211
Tananarive,Dublin,9474.82680106919
Tananarive,Durban,2097.819675245349
Tananarive,Edinburgh,9499.810538051455
Tananarive,Frankfurt,8585.449702394197
Tananarive,Georgetown,11866.836681379384
Tananarive,Glasgow,9544.895273265167
Tananarive,Guatemala City,15488.769448663728
Tananarive,Guayaquil,13777.581670925256
Tananarive,Hamburg,8746.798811231716
Tananarive,Hammerfest,10060.842500751174
Tananarive,Havana,14781.903410539038
Tananarive,Helsinki,8972.346154065428
Tananarive,Hobart,9405.873432532648
Tananarive,Hong Kong,8555.991346489935
Tananarive,Iquique,12015.803641934086
Tananarive,Irkutsk,9590.438661760081
Tananarive,Jakarta,6543.989076526358
Tananarive,Johannesburg,2121.197739136611
Tananarive,Kingston,14104.031309313596
Tananarive,Kinshasa,3840.9804849324155
Tananarive,Kuala Lumpur,6420.971968180459
Tananarive,La Paz,11977.447585910642
Tananarive,Leeds,9254.662099341755
Tananarive,Lima,13055.710799165405
Tananarive,Lisbon,8696.334765565858
Tananarive,Liverpool,9321.247613945037
Tananarive,London,9049.966254256222
Tananarive,Lyons,8322.728634840892
Tananarive,Madrid,8381.794698921625
Tananarive,Manchester,9283.780969113779
Tananarive,Manila,8816.498373796432
Tananarive,Marseilles,8099.094336387615
Tananarive,Mazatln,17230.864579001158
Tananarive,Mecca,4508.283658771719
Tananarive,Melbourne,9384.830130499482
Tananarive,Mexico City,16555.59337619855
Tananarive,Milan,8076.622898124693
Tananarive,Montevideo,10020.833012094912
Tananarive,Moscow,8279.241395653376
Tananarive,Munich,8289.94158744606
Tananarive,Nagasaki,10408.47221953423
Tananarive,Nagoya,11130.509173531756
Tananarive,Nairobi,2250.6147521582766
Tananarive,Nanjing (Nanking),9444.209251263836
Tananarive,Naples,7405.7058995302605
Tananarive,New Delhi,6117.2853147442
Tananarive,Newcastle-on-Tyne,9345.617757850809
Tananarive,Odessa,7401.233538940487
Tananarive,Osaka,10977.715419161528
Tananarive,Oslo,9305.333297866622
Tananarive,Panama City,14168.322318417295
Tananarive,Paramaribo,11516.853144854198
Tananarive,Paris,8688.885249935827
Tananarive,Perth,6919.064320607396
Tananarive,Plymouth,9174.745016175293
Tananarive,Port Moresby,10771.417256655004
Tananarive,Prague,8330.147588672777
Tananarive,Rangoon,6597.293194981771
Tananarive,Reykjavk,10897.550628177523
Tananarive,Rio de Janeiro,9276.757083731736
Tananarive,Rome,7591.142153310857
Tananarive,Salvador,9115.42763930656
Tananarive,Santiago,11263.970993601055
Tananarive,St. Petersburg,8821.448460126905
Tananarive,So Paulo,9562.503844646206
Tananarive,Shanghai,9624.210969844273
Tananarive,Singapore,6519.2160000073445
Tananarive,Sofia,7212.168378069641
Tananarive,Stockholm,9035.107778813868
Tananarive,Sydney,10064.006669237271
Tananarive,Tananarive,0.0
Tananarive,Teheran,6016.571846891147
Tananarive,Tokyo,11374.726668178151
Tananarive,Tripoli,6746.424573802912
Tananarive,Venice,7931.157450143509
Tananarive,Veracruz,16177.194288117746
Tananarive,Vienna,8032.920570490703
Tananarive,Vladivostok,10986.276333490114
Tananarive,Warsaw,8260.932694901336
Tananarive,Wellington,11438.182607549925
Tananarive,Zrich,8283.905410692603
Teheran,Aberdeen,4667.069741188871
Teheran,Adelaide,11904.187215800071
Teheran,Algiers,4315.796409410978
Teheran,Amsterdam,4108.703797753932
Teheran,Ankara,1725.3751970628061
Teheran,Asuncin,13235.818360813586
Teheran,Athens,2506.7342024072145
Teheran,Auckland,14967.610023553987
Teheran,Bangkok,5448.648361340539
Teheran,Barcelona,4228.722160738431
Teheran,Beijing,5611.510114494507
Teheran,Belm,10975.009987096271
Teheran,Belfast,4797.308612777298
Teheran,Belgrade,2817.5074704910694
Teheran,Berlin,3531.1059689418685
Teheran,Birmingham,4521.18623591825
Teheran,Bogot,12837.607454495927
Teheran,Bombay,2758.711223946011
Teheran,Bordeaux,4448.105415399467
Teheran,Bremen,3874.2161069173903
Teheran,Brisbane,12778.400249800232
Teheran,Bristol,4572.499753762962
Teheran,Brussels,4107.629766157451
Teheran,Bucharest,2317.116290757447
Teheran,Budapest,2946.667615490373
Teheran,Buenos Aires,13749.931123769882
Teheran,Cairo,1975.6918053673649
Teheran,Calcutta,3840.3085988614025
Teheran,Canton,6014.499822365559
Teheran,Cape Town,8417.783090452074
Teheran,Caracas,11824.632405542798
Teheran,Cayenne,10944.30409551795
Teheran,Chihuahua,12555.362399945088
Teheran,Chongqing,5129.510590985929
Teheran,Copenhagen,3697.7218124019105
Teheran,Crdoba,14123.020125736595
Teheran,Dakar,7174.621044668245
Teheran,Darwin,9834.102944557235
Teheran,Djibouti,2809.2341859187472
Teheran,Dublin,4833.725819399044
Teheran,Durban,7552.601194980075
Teheran,Edinburgh,4648.7385550697345
Teheran,Frankfurt,3817.094957570552
Teheran,Georgetown,11335.480960658599
Teheran,Glasgow,4714.148484791542
Teheran,Guatemala City,13171.337691973395
Teheran,Guayaquil,13763.704863127647
Teheran,Hamburg,3759.704756880755
Teheran,Hammerfest,4230.184249178374
Teheran,Havana,11823.987665384077
Teheran,Helsinki,3332.5573894165736
Teheran,Hobart,12999.918670169898
Teheran,Hong Kong,6179.937381525592
Teheran,Iquique,14162.927164473016
Teheran,Irkutsk,4504.485720975067
Teheran,Jakarta,7374.407959149186
Teheran,Johannesburg,7264.549444830384
Teheran,Kingston,11966.958225184579
Teheran,Kinshasa,5808.0873439555235
Teheran,Kuala Lumpur,6213.105636927431
Teheran,La Paz,13718.926292414362
Teheran,Leeds,4512.966356162634
Teheran,Lima,14258.384164332147
Teheran,Lisbon,5361.544612765063
Teheran,Liverpool,4624.198167254537
Teheran,London,4444.056420756319
Teheran,Lyons,4064.354832608846
Teheran,Madrid,4771.74218847733
Teheran,Manchester,4568.059843748084
Teheran,Manila,7212.968423160283
Teheran,Marseilles,4018.7918659001575
Teheran,Mazatln,13095.9406676046
Teheran,Mecca,1961.0329682942568
Teheran,Melbourne,12551.030327608341
Teheran,Mexico City,13217.844444784034
Teheran,Milan,3704.723111241156
Teheran,Montevideo,13579.11595176345
Teheran,Moscow,2470.604686180042
Teheran,Munich,3573.8741796241434
Teheran,Nagasaki,7015.082381302704
Teheran,Nagoya,7423.916395593886
Teheran,Nairobi,4365.78370600751
Teheran,Nanjing (Nanking),6082.53313139133
Teheran,Naples,3293.296718258481
Teheran,New Delhi,2540.7768195885155
Teheran,Newcastle-on-Tyne,4528.691711753483
Teheran,Odessa,2124.947097788654
Teheran,Osaka,7394.4424750275675
Teheran,Oslo,3978.9696506734704
Teheran,Panama City,12910.56201657244
Teheran,Paramaribo,11142.025799602705
Teheran,Paris,4239.837648809989
Teheran,Perth,10011.67958266782
Teheran,Plymouth,4724.381429269748
Teheran,Port Moresby,11178.085287484388
Teheran,Prague,3408.8685480759386
Teheran,Rangoon,4875.630973343966
Teheran,Reykjavk,5701.615063307384
Teheran,Rio de Janeiro,11836.196191462132
Teheran,Rome,3446.9046896490354
Teheran,Salvador,10791.677011054902
Teheran,Santiago,14760.015167351361
Teheran,St. Petersburg,3091.257322023996
Teheran,So Paulo,12157.47052769751
Teheran,Shanghai,6374.533779878744
Teheran,Singapore,6586.234219861023
Teheran,Sofia,2550.1894052427965
Teheran,Stockholm,3565.0678360533893
Teheran,Sydney,12888.507791710195
Teheran,Tananarive,6016.571846891147
Teheran,Teheran,0.0
Teheran,Tokyo,7669.501218069294
Teheran,Tripoli,3526.5941435867003
Teheran,Venice,3462.3713549655213
Teheran,Veracruz,13055.50898910312
Teheran,Vienna,3208.823361598732
Teheran,Vladivostok,6718.20122955747
Teheran,Warsaw,3032.4504767135445
Teheran,Wellington,15096.385647435882
Teheran,Zrich,3777.4296551505277
Tokyo,Aberdeen,9065.510206793278
Tokyo,Adelaide,7781.350990213532
Tokyo,Algiers,10843.68154915108
Tokyo,Amsterdam,9338.814340167872
Tokyo,Ankara,8817.41683654793
Tokyo,Asuncin,18046.34269985928
Tokyo,Athens,9564.855365581572
Tokyo,Auckland,8780.233207312647
Tokyo,Bangkok,4610.513661088097
Tokyo,Barcelona,10414.059326153125
Tokyo,Beijing,2093.024464360143
Tokyo,Belm,16142.660968516908
Tokyo,Belfast,9488.699915015535
Tokyo,Belgrade,9223.22174831826
Tokyo,Berlin,8961.157177329318
Tokyo,Birmingham,9562.87910370138
Tokyo,Bogot,14381.951994336243
Tokyo,Bombay,6746.328196353328
Tokyo,Bordeaux,10251.501139577204
Tokyo,Bremen,9065.162242018556
Tokyo,Brisbane,7134.072599578115
Tokyo,Bristol,9683.774729739342
Tokyo,Brussels,9505.54831319173
Tokyo,Bucharest,8867.461002437414
Tokyo,Budapest,9052.746345762827
Tokyo,Buenos Aires,18406.854991838594
Tokyo,Cairo,9558.558215627172
Tokyo,Calcutta,5135.577805623084
Tokyo,Canton,2845.57137736994
Tokyo,Cape Town,14710.120838777637
Tokyo,Caracas,14219.622079152432
Tokyo,Cayenne,15421.108276976944
Tokyo,Chihuahua,10119.296669511512
Tokyo,Chongqing,3162.4294013447193
Tokyo,Copenhagen,8743.304392740853
Tokyo,Crdoba,17791.21123507767
Tokyo,Dakar,13963.494032217763
Tokyo,Darwin,5386.348319523199
Tokyo,Djibouti,9833.01659666928
Tokyo,Dublin,9621.936055268083
Tokyo,Durban,13462.135615656278
Tokyo,Edinburgh,9297.837040001861
Tokyo,Frankfurt,9312.819124399237
Tokyo,Georgetown,15014.88478875509
Tokyo,Glasgow,9335.24333218856
Tokyo,Guatemala City,12400.90528686102
Tokyo,Guayaquil,14555.303332337502
Tokyo,Hamburg,9008.324680309035
Tokyo,Hammerfest,7210.618504710005
Tokyo,Havana,12108.477147673355
Tokyo,Helsinki,7840.418472740426
Tokyo,Hobart,8702.679871671404
Tokyo,Hong Kong,2860.2613891781225
Tokyo,Iquique,16620.94332635124
Tokyo,Irkutsk,3344.6745378647965
Tokyo,Jakarta,5767.0622479068115
Tokyo,Johannesburg,13480.17862184199
Tokyo,Kingston,13014.213294522298
Tokyo,Kinshasa,13348.413522908315
Tokyo,Kuala Lumpur,5253.478747803578
Tokyo,La Paz,16550.088067833327
Tokyo,Leeds,9439.88126016281
Tokyo,Lima,15513.784656503774
Tokyo,Lisbon,11223.292489751235
Tokyo,Liverpool,9516.388298754096
Tokyo,London,9613.680430244158
Tokyo,Lyons,9954.469738533404
Tokyo,Madrid,10787.35906298357
Tokyo,Manchester,9483.134872744133
Tokyo,Manila,3006.377908466304
Tokyo,Marseilles,10125.93836649208
Tokyo,Mazatln,10527.697712019735
Tokyo,Mecca,9510.242345169594
Tokyo,Melbourne,8122.592440645592
Tokyo,Mexico City,11316.828898818523
Tokyo,Milan,9754.929345820052
